Datetime,Open,High,Low,Close,M1_Count,Expected_M1,Missing_M1,Status,GapCause
2023-08-21 20:00:00,1894.237,1895.99,1894.2,1894.664,177,240,63,EXPECTED_INCOMPLETE,EXPECTED
2023-08-22 00:00:00,1894.674,1897.257,1893.62,1896.016,240,240,0,COMPLETE,
2023-08-22 04:00:00,1896.029,1901.659,1893.79,1901.445,240,240,0,COMPLETE,
2023-08-22 08:00:00,1901.449,1904.41,1898.367,1902.113,240,240,0,COMPLETE,
2023-08-22 12:00:00,1902.112,1903.368,1889.054,1897.808,240,240,0,COMPLETE,
2023-08-22 16:00:00,1897.839,1898.876,1896.37,1897.571,240,240,0,COMPLETE,
2023-08-22 20:00:00,1897.547,1898.569,1897.063,1898.478,177,240,63,EXPECTED_INCOMPLETE,EXPECTED
2023-08-23 00:00:00,1898.476,1902.74,1898.432,1901.524,240,240,0,COMPLETE,
2023-08-23 04:00:00,1901.524,1904.665,1900.68,1903.587,240,240,0,COMPLETE,
2023-08-23 08:00:00,1903.553,1905.291,1901.235,1903.259,240,240,0,COMPLETE,
2023-08-23 12:00:00,1903.26,1918.877,1902.611,1918.268,240,240,0,COMPLETE,
2023-08-23 16:00:00,1918.27,1920.292,1916.264,1916.831,240,240,0,COMPLETE,
2023-08-23 20:00:00,1916.802,1918.005,1914.442,1917.849,177,240,63,EXPECTED_INCOMPLETE,EXPECTED
2023-08-24 00:00:00,1917.849,1921.6,1917.295,1920.867,240,240,0,COMPLETE,
2023-08-24 04:00:00,1920.87,1922.753,1919.423,1919.506,240,240,0,COMPLETE,
2023-08-24 08:00:00,1919.539,1921.94,1916.394,1916.567,240,240,0,COMPLETE,
2023-08-24 12:00:00,1916.566,1923.147,1911.754,1921.007,240,240,0,COMPLETE,
2023-08-24 16:00:00,1920.974,1921.408,1916.635,1916.738,240,240,0,COMPLETE,
2023-08-24 20:00:00,1916.775,1917.481,1915.638,1915.847,177,240,63,EXPECTED_INCOMPLETE,EXPECTED
2023-08-25 00:00:00,1915.845,1917.516,1913.147,1913.417,240,240,0,COMPLETE,
2023-08-25 04:00:00,1913.416,1915.939,1912.733,1914.149,240,240,0,COMPLETE,
2023-08-25 08:00:00,1914.146,1918.375,1913.29,1918.276,240,240,0,COMPLETE,
2023-08-25 12:00:00,1918.245,1922.208,1903.541,1907.747,240,240,0,COMPLETE,
2023-08-25 16:00:00,1907.784,1914.694,1907.58,1914.31,240,240,0,COMPLETE,
2023-08-25 20:00:00,1914.292,1914.917,1913.287,1914.321,58,240,182,EXPECTED_INCOMPLETE,EXPECTED
2023-08-26 00:00:00,,,,,0,240,240,SESSION_CLOSED_EXPECTED,EXPECTED
2023-08-26 04:00:00,,,,,0,240,240,SESSION_CLOSED_EXPECTED,EXPECTED
2023-08-26 08:00:00,,,,,0,240,240,SESSION_CLOSED_EXPECTED,EXPECTED
2023-08-26 12:00:00,,,,,0,240,240,SESSION_CLOSED_EXPECTED,EXPECTED
2023-08-26 16:00:00,,,,,0,240,240,SESSION_CLOSED_EXPECTED,EXPECTED
2023-08-26 20:00:00,,,,,0,240,240,SESSION_CLOSED_EXPECTED,EXPECTED
2023-08-27 00:00:00,,,,,0,240,240,SESSION_CLOSED_EXPECTED,EXPECTED
2023-08-27 04:00:00,,,,,0,240,240,SESSION_CLOSED_EXPECTED,EXPECTED
2023-08-27 08:00:00,,,,,0,240,240,SESSION_CLOSED_EXPECTED,EXPECTED
2023-08-27 12:00:00,,,,,0,240,240,SESSION_CLOSED_EXPECTED,EXPECTED
2023-08-27 16:00:00,,,,,0,240,240,SESSION_CLOSED_EXPECTED,EXPECTED
2023-08-27 20:00:00,1915.974,1916.068,1914.322,1915.028,115,240,125,EXPECTED_INCOMPLETE,EXPECTED
2023-08-28 00:00:00,1915.029,1917.352,1914.549,1916.222,240,240,0,COMPLETE,
2023-08-28 04:00:00,1916.222,1917.719,1914.294,1914.464,240,240,0,COMPLETE,
2023-08-28 08:00:00,1914.495,1915.641,1913.477,1914.757,240,240,0,COMPLETE,
2023-08-28 12:00:00,1914.757,1925.991,1912.694,1924.732,240,240,0,COMPLETE,
2023-08-28 16:00:00,1924.727,1925.195,1916.853,1919.659,240,240,0,COMPLETE,
2023-08-28 20:00:00,1919.676,1921.576,1919.591,1921.186,177,240,63,EXPECTED_INCOMPLETE,EXPECTED
